Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
88.106,8792,88,105000000,,"['joint1', 'joint2']",0.4679892874378915,-0.2625050390949699,0.09470213092341431,0.027134725753448316
88.116,8793,88,115000000,,"['joint1', 'joint2']",0.4689147017376474,-0.262238664233279,0.09075614329295008,0.026210440831341164
88.126,8794,88,125000000,,"['joint1', 'joint2']",0.4698000093115384,-0.2619821280246457,0.08669307562928139,0.0251862582242859
88.136,8795,88,135000000,,"['joint1', 'joint2']",0.47064408848601325,-0.26173621513795364,0.08252363112411625,0.024095379664366895
88.145,8796,88,145000000,,"['joint1', 'joint2']",0.4734745281384596,-0.2671881168831183,0.3749526255841025,-0.775830393186885
88.156,8797,88,155000000,,"['joint1', 'joint2']",0.47579219992342914,-0.27056046164590075,0.1632031372979001,-0.12902434006846952
88.166,8798,88,165000000,,"['joint1', 'joint2']",0.47712788566880615,-0.27098617162835037,0.11890245487472027,-0.0016235340019832706
88.176,8799,88,175000000,,"['joint1', 'joint2']",0.4782435799857989,-0.27083301707755325,0.10744210697012568,0.023256999197956332
88.186,8800,88,185000000,,"['joint1', 'joint2']",0.4792881424383353,-0.2705698451745757,0.10236481060900195,0.027626560533860214
88.196,8801,88,195000000,,"['joint1', 'joint2']",0.48028979716630005,-0.27029107217512216,0.09841521779244632,0.02783472190078294
88.206,8802,88,205000000,,"['joint1', 'joint2']",0.48125279968475354,-0.27001618350566403,0.09456142657288423,0.02714704471829886
88.216,8803,88,215000000,,"['joint1', 'joint2']",0.48217679836275984,-0.2697496999657236,0.09061370463646881,0.026220303140191678
88.226,8804,88,225000000,,"['joint1', 'joint2']",0.4830606764390408,-0.2694930878699706,0.08654936710133783,0.025192565492310012
88.236,8805,88,235000000,,"['joint1', 'joint2']",0.48390331476597126,-0.2692471357491133,0.0823788921719119,0.024098029067184154
88.246,8806,88,246000000,,"['joint1', 'joint2']",0.48672587246029053,-0.274680335452695,0.3744421910552885,-0.7747859960871155
